Year,County,State,FIPS County Code,Opioid Prescribing Rate per 100,Zip Code,City,County Name
2017,JAMES CITY,VA,51095,80.4,23185,Williamsburg,James City
2017,JAMES CITY,VA,51095,80.4,23168,Toano,James City
2017,KING GEORGE,VA,51099,44.3,22485,King George,King George
2017,KING GEORGE,VA,51099,44.3,22448,Dahlgren,King George
2017,KING WILLIAM,VA,51101,29.8,23106,Manquin,King William
2017,KING WILLIAM,VA,51101,29.8,23086,King William,King William
2017,KING WILLIAM,VA,51101,29.8,23009,Aylett,King William
2017,KING WILLIAM,VA,51101,29.8,23181,West Point,King William
2017,LANCASTER,VA,51103,125.3,22578,White Stone,Lancaster
2017,LANCASTER,VA,51103,125.3,22576,Weems,Lancaster
2017,LANCASTER,VA,51103,125.3,22482,Kilmarnock,Lancaster
2017,LANCASTER,VA,51103,125.3,22503,Lancaster,Lancaster
2017,LANCASTER,VA,51103,125.3,22480,Irvington,Lancaster
2017,LEE,VA,51105,132.6,24277,Pennington Gap,Lee
2017,LEE,VA,51105,132.6,24248,Ewing,Lee
2017,LEE,VA,51105,132.6,24282,Saint Charles,Lee
2017,LEE,VA,51105,132.6,24281,Rose Hill,Lee
2017,LEE,VA,51105,132.6,24243,Dryden,Lee
2017,LEE,VA,51105,132.6,24263,Jonesville,Lee
2017,LEE,VA,51105,132.6,24221,Blackwater,Lee
2017,LEE,VA,51105,132.6,24265,Keokee,Lee
2017,LOUDOUN,VA,51107,31.1,20129,Paeonian Springs,Loudoun
2017,LOUDOUN,VA,51107,31.1,20166,Sterling,Loudoun
2017,LOUDOUN,VA,51107,31.1,20164,Sterling,Loudoun
2017,LOUDOUN,VA,51107,31.1,20158,Hamilton,Loudoun
2017,LOUDOUN,VA,51107,31.1,20132,Purcellville,Loudoun
2017,LOUDOUN,VA,51107,31.1,20152,Chantilly,Loudoun
2017,LOUDOUN,VA,51107,31.1,20141,Round Hill,Loudoun
2017,LOUDOUN,VA,51107,31.1,20165,Sterling,Loudoun
2017,LOUDOUN,VA,51107,31.1,20175,Leesburg,Loudoun
2017,LOUDOUN,VA,51107,31.1,20176,Leesburg,Loudoun
2017,LOUDOUN,VA,51107,31.1,20180,Lovettsville,Loudoun
2017,LOUDOUN,VA,51107,31.1,20117,Middleburg,Loudoun
2017,LOUDOUN,VA,51107,31.1,20197,Waterford,Loudoun
2017,LOUDOUN,VA,51107,31.1,20105,Aldie,Loudoun
2017,LOUDOUN,VA,51107,31.1,20148,Ashburn,Loudoun
2017,LOUDOUN,VA,51107,31.1,20147,Ashburn,Loudoun
2017,LOUDOUN,VA,51107,31.1,20118,Middleburg,Loudoun
2017,LOUISA,VA,51109,41.9,23102,Maidens,Louisa
2017,LOUISA,VA,51109,41.9,23024,Bumpass,Louisa
2017,LOUISA,VA,51109,41.9,23117,Mineral,Louisa
2017,LOUISA,VA,51109,41.9,23093,Louisa,Louisa
2017,LUNENBURG,VA,51111,1.2,23952,Lunenburg,Lunenburg
2017,LUNENBURG,VA,51111,1.2,23974,Victoria,Lunenburg
2017,LUNENBURG,VA,51111,1.2,23944,Kenbridge,Lunenburg
2017,MATHEWS,VA,51115,50.1,23045,Diggs,Mathews
2017,MATHEWS,VA,51115,50.1,23021,Bohannon,Mathews
2017,MATHEWS,VA,51115,50.1,23138,Port Haywood,Mathews
2017,MATHEWS,VA,51115,50.1,23068,Hallieford,Mathews
2017,MATHEWS,VA,51115,50.1,23066,Gwynn,Mathews
2017,MATHEWS,VA,51115,50.1,23109,Mathews,Mathews
2017,MATHEWS,VA,51115,50.1,23076,Hudgins,Mathews
2017,MATHEWS,VA,51115,50.1,23064,Grimstead,Mathews
2017,MATHEWS,VA,51115,50.1,23130,Onemo,Mathews
2017,MATHEWS,VA,51115,50.1,23056,Foster,Mathews
2017,MATHEWS,VA,51115,50.1,23050,Dutton,Mathews
2017,MATHEWS,VA,51115,50.1,23125,New Point,Mathews
2017,MATHEWS,VA,51115,50.1,23035,Cobbs Creek,Mathews
2017,MATHEWS,VA,51115,50.1,23163,Susan,Mathews
2017,MATHEWS,VA,51115,50.1,23128,North,Mathews
2017,MATHEWS,VA,51115,50.1,23119,Moon,Mathews
2017,MATHEWS,VA,51115,50.1,23025,Cardinal,Mathews
2017,MECKLENBURG,VA,51117,83.9,23915,Baskerville,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,23917,Boydton,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,24529,Buffalo Junction,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,24580,Nelson,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,23927,Clarksville,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,23924,Chase City,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,23950,La Crosse,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,23970,South Hill,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,23919,Bracey,Mecklenburg
2017,MECKLENBURG,VA,51117,83.9,23968,Skipwith,Mecklenburg
2017,MIDDLESEX,VA,51119,3.1,23043,Deltaville,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23169,Topping,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23079,Jamaica,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23149,Saluda,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23180,Water View,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23071,Hartfield,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23070,Hardyville,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23032,Church View,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23092,Locust Hill,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23176,Wake,Middlesex
2017,MIDDLESEX,VA,51119,3.1,23175,Urbanna,Middlesex
2017,MONTGOMERY,VA,51121,53.2,24087,Elliston,Montgomery
2017,MONTGOMERY,VA,51121,53.2,24060,Blacksburg,Montgomery
2017,MONTGOMERY,VA,51121,53.2,24149,Riner,Montgomery
2017,MONTGOMERY,VA,51121,53.2,24141,Radford,Montgomery
2017,MONTGOMERY,VA,51121,53.2,24073,Christiansburg,Montgomery
2017,MONTGOMERY,VA,51121,53.2,24138,Pilot,Montgomery
2017,MONTGOMERY,VA,51121,53.2,24162,Shawsville,Montgomery
2017,NELSON,VA,51125,17.9,22971,Shipman,Nelson
2017,NELSON,VA,51125,17.9,22949,Lovingston,Nelson
2017,NELSON,VA,51125,17.9,24553,Gladstone,Nelson
2017,NELSON,VA,51125,17.9,22922,Arrington,Nelson
2017,NELSON,VA,51125,17.9,22958,Nellysford,Nelson
2017,NELSON,VA,51125,17.9,22967,Roseland,Nelson
2017,NELSON,VA,51125,17.9,22920,Afton,Nelson
2017,NELSON,VA,51125,17.9,22964,Piney River,Nelson
2017,NELSON,VA,51125,17.9,24464,Montebello,Nelson
2017,NELSON,VA,51125,17.9,22976,Tyro,Nelson
2017,NELSON,VA,51125,17.9,22969,Schuyler,Nelson
2017,NELSON,VA,51125,17.9,22938,Faber,Nelson
2017,NELSON,VA,51125,17.9,24581,Norwood,Nelson
2017,NEW KENT,VA,51127,44.8,23011,Barhamsville,New Kent
2017,NEW KENT,VA,51127,44.8,23141,Quinton,New Kent
2017,NEW KENT,VA,51127,44.8,23140,Providence Forge,New Kent
2017,NEW KENT,VA,51127,44.8,23124,New Kent,New Kent
2017,NEW KENT,VA,51127,44.8,23089,Lanexa,New Kent
2017,NORTHAMPTON,VA,51131,96.4,23354,Franktown,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23405,Machipongo,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23398,Jamesville,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23486,Willis Wharf,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23307,Birdsnest,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23350,Exmore,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23347,Eastville,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23310,Cape Charles,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23413,Nassawadox,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23408,Marionville,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23316,Cheriton,Northampton
2017,NORTHAMPTON,VA,51131,96.4,23313,Capeville,Northampton
2017,NORTHUMBERLAND,VA,51133,24.0,22530,Ophelia,Northumberland
2017,NORTHUMBERLAND,VA,51133,24.0,22579,Wicomico Church,Northumberland
2017,NORTHUMBERLAND,VA,51133,24.0,22539,Reedville,Northumberland
2017,NORTHUMBERLAND,VA,51133,24.0,22435,Callao,Northumberland
2017,NORTHUMBERLAND,VA,51133,24.0,22473,Heathsville,Northumberland
2017,NORTHUMBERLAND,VA,51133,24.0,22511,Lottsburg,Northumberland
2017,NORTHUMBERLAND,VA,51133,24.0,22432,Burgess,Northumberland
2017,NOTTOWAY,VA,51135,63.3,23922,Burkeville,Nottoway
2017,NOTTOWAY,VA,51135,63.3,23824,Blackstone,Nottoway
2017,NOTTOWAY,VA,51135,63.3,23930,Crewe,Nottoway
2017,ORANGE,VA,51137,73.8,22972,Somerset,Orange
2017,ORANGE,VA,51137,73.8,22567,Unionville,Orange
2017,ORANGE,VA,51137,73.8,22542,Rhoadesville,Orange
2017,ORANGE,VA,51137,73.8,22508,Locust Grove,Orange
2017,ORANGE,VA,51137,73.8,22433,Burr Hill,Orange
2017,PAGE,VA,51139,75.8,22849,Shenandoah,Page
2017,PAGE,VA,51139,75.8,22835,Luray,Page
2017,PAGE,VA,51139,75.8,22650,Rileyville,Page
2017,PAGE,VA,51139,75.8,22851,Stanley,Page
2017,PATRICK,VA,51141,58.5,24185,Woolwine,Patrick
2017,PATRICK,VA,51141,58.5,24076,Claudville,Patrick
2017,PATRICK,VA,51141,58.5,24053,Ararat,Patrick
2017,PATRICK,VA,51141,58.5,24171,Stuart,Patrick
2017,PATRICK,VA,51141,58.5,24120,Meadows Of Dan,Patrick
2017,PATRICK,VA,51141,58.5,24133,Patrick Springs,Patrick
2017,PATRICK,VA,51141,58.5,24082,Critz,Patrick
2017,PITTSYLVANIA,VA,51143,16.5,24569,Long Island,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24530,Callands,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24139,Pittsville,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24531,Chatham,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24527,Blairs,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24161,Sandy Level,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24069,Cascade,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24557,Gretna,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24549,Dry Fork,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24565,Java,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24563,Hurt,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24594,Sutherlin,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24586,Ringgold,Pittsylvania
2017,PITTSYLVANIA,VA,51143,16.5,24566,Keeling,Pittsylvania
2017,POWHATAN,VA,51145,41.8,23160,State Farm,Powhatan
2017,POWHATAN,VA,51145,41.8,23139,Powhatan,Powhatan
2017,PRINCE EDWARD,VA,51147,82.5,23943,Hampden Sydney,Prince Edward
2017,PRINCE EDWARD,VA,51147,82.5,23966,Rice,Prince Edward
2017,PRINCE EDWARD,VA,51147,82.5,23960,Prospect,Prince Edward
2017,PRINCE EDWARD,VA,51147,82.5,23901,Farmville,Prince Edward
2017,PRINCE EDWARD,VA,51147,82.5,23942,Green Bay,Prince Edward
2017,PRINCE EDWARD,VA,51147,82.5,23954,Meherrin,Prince Edward
2017,PRINCE EDWARD,VA,51147,82.5,23947,Keysville,Prince Edward
2017,PRINCE EDWARD,VA,51147,82.5,23909,Farmville,Prince Edward
2017,PRINCE WILLIAM,VA,51153,32.2,22134,Quantico,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,20111,Manassas,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,20112,Manassas,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,20181,Nokesville,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,20169,Haymarket,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,22191,Woodbridge,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,22193,Woodbridge,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,22025,Dumfries,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,20136,Bristow,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,20109,Manassas,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,22026,Dumfries,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,20155,Gainesville,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,22192,Woodbridge,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,22125,Occoquan,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,22172,Triangle,Prince William
2017,PRINCE WILLIAM,VA,51153,32.2,20143,Catharpin,Prince William
2017,PULASKI,VA,51155,111.0,24347,Hiwassee,Pulaski
2017,PULASKI,VA,51155,111.0,24324,Draper,Pulaski
2017,PULASKI,VA,51155,111.0,24084,Dublin,Pulaski
2017,PULASKI,VA,51155,111.0,24301,Pulaski,Pulaski
2017,PULASKI,VA,51155,111.0,24058,Belspring,Pulaski
2017,PULASKI,VA,51155,111.0,24132,Parrott,Pulaski
2017,RICHMOND,VA,51159,35.8,22572,Warsaw,Richmond
2017,RICHMOND,VA,51159,35.8,22548,Sharps,Richmond
2017,RICHMOND,VA,51159,35.8,22460,Farnham,Richmond
2017,ROANOKE,VA,51161,74.9,24059,Bent Mountain,Roanoke
2017,ROANOKE,VA,51161,74.9,24070,Catawba,Roanoke
2017,ROANOKE,VA,51161,74.9,24179,Vinton,Roanoke
2017,ROANOKE,VA,51161,74.9,24018,Roanoke,Roanoke
2017,ROANOKE,VA,51161,74.9,24019,Roanoke,Roanoke
2017,ROANOKE,VA,51161,74.9,24020,Roanoke,Roanoke
2017,ROCKBRIDGE,VA,51163,0.1,24483,Vesuvius,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24450,Lexington,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24439,Goshen,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24472,Raphine,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24473,Rockbridge Baths,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24555,Glasgow,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24579,Natural Bridge Station,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24435,Fairfield,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24578,Natural Bridge,Rockbridge
2017,ROCKBRIDGE,VA,51163,0.1,24415,Brownsburg,Rockbridge
2017,ROCKINGHAM,VA,51165,27.7,22811,Bergton,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22820,Criders,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22832,Keezletown,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22841,Mount Crawford,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,24471,Port Republic,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22830,Fulks Run,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22815,Broadway,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22821,Dayton,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22850,Singers Glen,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22840,Mc Gaheysville,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22827,Elkton,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,24441,Grottoes,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22853,Timberville,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22834,Linville,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22831,Hinton,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22812,Bridgewater,Rockingham
2017,ROCKINGHAM,VA,51165,27.7,22846,Penn Laird,Rockingham
2017,RUSSELL,VA,51167,105.7,24225,Cleveland,Russell
2017,RUSSELL,VA,51167,105.7,24260,Honaker,Russell
2017,RUSSELL,VA,51167,105.7,24224,Castlewood,Russell
2017,RUSSELL,VA,51167,105.7,24649,Swords Creek,Russell
2017,RUSSELL,VA,51167,105.7,24266,Lebanon,Russell
2017,RUSSELL,VA,51167,105.7,24280,Rosedale,Russell
2017,SCOTT,VA,51169,136.1,24244,Duffield,Scott
2017,SCOTT,VA,51169,136.1,24250,Fort Blackmore,Scott
2017,SCOTT,VA,51169,136.1,24251,Gate City,Scott
2017,SCOTT,VA,51169,136.1,24245,Dungannon,Scott
2017,SCOTT,VA,51169,136.1,24290,Weber City,Scott
2017,SCOTT,VA,51169,136.1,24271,Nickelsville,Scott
2017,SCOTT,VA,51169,136.1,24258,Hiltons,Scott
2017,SHENANDOAH,VA,51171,53.4,22845,Orkney Springs,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22652,Fort Valley,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22842,Mount Jackson,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22810,Basye,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22644,Maurertown,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22664,Woodstock,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22824,Edinburg,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22847,Quicksburg,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22641,Strasburg,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22657,Strasburg,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22844,New Market,Shenandoah
2017,SHENANDOAH,VA,51171,53.4,22660,Toms Brook,Shenandoah
2017,SMYTH,VA,51173,105.1,24375,Sugar Grove,Smyth
2017,SMYTH,VA,51173,105.1,24311,Atkins,Smyth
2017,SMYTH,VA,51173,105.1,24319,Chilhowie,Smyth
2017,SMYTH,VA,51173,105.1,24354,Marion,Smyth
2017,SMYTH,VA,51173,105.1,24370,Saltville,Smyth
2017,SPOTSYLVANIA,VA,51177,54.5,22551,Spotsylvania,Spotsylvania
2017,SPOTSYLVANIA,VA,51177,54.5,22534,Partlow,Spotsylvania
2017,SPOTSYLVANIA,VA,51177,54.5,22553,Spotsylvania,Spotsylvania
2017,SPOTSYLVANIA,VA,51177,54.5,22407,Fredericksburg,Spotsylvania
2017,SPOTSYLVANIA,VA,51177,54.5,22408,Fredericksburg,Spotsylvania
2017,STAFFORD,VA,51179,41.3,22554,Stafford,Stafford
2017,STAFFORD,VA,51179,41.3,22405,Fredericksburg,Stafford
2017,STAFFORD,VA,51179,41.3,22556,Stafford,Stafford
2017,STAFFORD,VA,51179,41.3,22406,Fredericksburg,Stafford
2017,SUSSEX,VA,51183,14.1,23891,Waverly,Sussex
2017,SUSSEX,VA,51183,14.1,23884,Sussex,Sussex
2017,SUSSEX,VA,51183,14.1,23882,Stony Creek,Sussex
2017,SUSSEX,VA,51183,14.1,23888,Wakefield,Sussex
2017,SUSSEX,VA,51183,14.1,23890,Waverly,Sussex
2017,SUSSEX,VA,51183,14.1,23897,Yale,Sussex
2017,TAZEWELL,VA,51185,153.3,24635,Pocahontas,Tazewell
2017,TAZEWELL,VA,51185,153.3,24606,Boissevain,Tazewell
2017,TAZEWELL,VA,51185,153.3,24377,Tannersville,Tazewell
2017,TAZEWELL,VA,51185,153.3,24639,Raven,Tazewell
2017,TAZEWELL,VA,51185,153.3,24612,Doran,Tazewell
2017,TAZEWELL,VA,51185,153.3,24630,North Tazewell,Tazewell
2017,TAZEWELL,VA,51185,153.3,24637,Pounding Mill,Tazewell
2017,TAZEWELL,VA,51185,153.3,24602,Bandy,Tazewell
2017,TAZEWELL,VA,51185,153.3,24651,Tazewell,Tazewell
2017,TAZEWELL,VA,51185,153.3,24609,Cedar Bluff,Tazewell
2017,TAZEWELL,VA,51185,153.3,24604,Bishop,Tazewell
2017,TAZEWELL,VA,51185,153.3,24605,Bluefield,Tazewell
2017,TAZEWELL,VA,51185,153.3,24613,Falls Mills,Tazewell
2017,TAZEWELL,VA,51185,153.3,24641,Richlands,Tazewell
2017,TAZEWELL,VA,51185,153.3,24601,Amonate,Tazewell
2017,TAZEWELL,VA,51185,153.3,24316,Broadford,Tazewell
2017,WARREN,VA,51187,77.5,22642,Linden,Warren
2017,WARREN,VA,51187,77.5,22610,Bentonville,Warren
2017,WARREN,VA,51187,77.5,22630,Front Royal,Warren
2017,WASHINGTON,VA,51191,88.1,24270,Mendota,Washington
2017,WASHINGTON,VA,51191,88.1,24202,Bristol,Washington
2017,WASHINGTON,VA,51191,88.1,24210,Abingdon,Washington
2017,WASHINGTON,VA,51191,88.1,24361,Meadowview,Washington
2017,WASHINGTON,VA,51191,88.1,24236,Damascus,Washington
2017,WASHINGTON,VA,51191,88.1,24211,Abingdon,Washington
2017,WASHINGTON,VA,51191,88.1,24340,Glade Spring,Washington
2017,WESTMORELAND,VA,51193,35.1,22488,Kinsale,Westmoreland
2017,WESTMORELAND,VA,51193,35.1,22520,Montross,Westmoreland
2017,WESTMORELAND,VA,51193,35.1,22443,Colonial Beach,Westmoreland
2017,WESTMORELAND,VA,51193,35.1,22469,Hague,Westmoreland
2017,WESTMORELAND,VA,51193,35.1,22529,Oldhams,Westmoreland
2017,WISE,VA,51195,159.0,24279,Pound,Wise
2017,WISE,VA,51195,159.0,24219,Big Stone Gap,Wise
2017,WISE,VA,51195,159.0,24230,Coeburn,Wise
2017,WISE,VA,51195,159.0,24216,Appalachia,Wise
2017,WISE,VA,51195,159.0,24293,Wise,Wise
2017,WISE,VA,51195,159.0,24283,Saint Paul,Wise
2017,WISE,VA,51195,159.0,24246,East Stone Gap,Wise
2017,WYTHE,VA,51197,91.2,24350,Ivanhoe,Wythe
2017,WYTHE,VA,51197,91.2,24368,Rural Retreat,Wythe
2017,WYTHE,VA,51197,91.2,24360,Max Meadows,Wythe
2017,WYTHE,VA,51197,91.2,24382,Wytheville,Wythe
2017,WYTHE,VA,51197,91.2,24323,Crockett,Wythe
2017,WYTHE,VA,51197,91.2,24374,Speedwell,Wythe
2017,WYTHE,VA,51197,91.2,24313,Barren Springs,Wythe
2017,WYTHE,VA,51197,91.2,24322,Cripple Creek,Wythe
2017,YORK,VA,51199,40.3,23665,Hampton,York
2017,YORK,VA,51199,40.3,23693,Yorktown,York
2017,YORK,VA,51199,40.3,23696,Seaford,York
2017,YORK,VA,51199,40.3,23690,Yorktown,York
2017,YORK,VA,51199,40.3,23692,Yorktown,York
2017,YORK,VA,51199,40.3,23691,Yorktown,York
2017,ALEXANDRIA CITY,VA,51510,27.2,22305,Alexandria,Alexandria
2017,ALEXANDRIA CITY,VA,51510,27.2,22311,Alexandria,Alexandria
2017,ALEXANDRIA CITY,VA,51510,27.2,22314,Alexandria,Alexandria
2017,ALEXANDRIA CITY,VA,51510,27.2,22304,Alexandria,Alexandria
2017,ALEXANDRIA CITY,VA,51510,27.2,22302,Alexandria,Alexandria
2017,ALEXANDRIA CITY,VA,51510,27.2,22301,Alexandria,Alexandria
2017,BRISTOL CITY,VA,51520,161.0,24201,Bristol,Bristol
2017,BUENA VISTA CITY,VA,51530,81.1,24416,Buena Vista,Buena Vista
2017,CHARLOTTESVILLE CITY,VA,51540,44.1,22903,Charlottesville,Charlottesville
2017,CHARLOTTESVILLE CITY,VA,51540,44.1,22902,Charlottesville,Charlottesville
2017,CHESAPEAKE CITY,VA,51550,54.2,23322,Chesapeake,Chesapeake
2017,CHESAPEAKE CITY,VA,51550,54.2,23323,Chesapeake,Chesapeake
2017,CHESAPEAKE CITY,VA,51550,54.2,23320,Chesapeake,Chesapeake
2017,CHESAPEAKE CITY,VA,51550,54.2,23325,Chesapeake,Chesapeake
2017,CHESAPEAKE CITY,VA,51550,54.2,23321,Chesapeake,Chesapeake
2017,CHESAPEAKE CITY,VA,51550,54.2,23324,Chesapeake,Chesapeake
2017,COLONIAL HEIGHTS CITY,VA,51570,179.8,23834,Colonial Heights,Colonial Heights
2017,DANVILLE CITY,VA,51590,162.1,24541,Danville,Danville
2017,DANVILLE CITY,VA,51590,162.1,24540,Danville,Danville
2017,FALLS CHURCH CITY,VA,51610,49.5,22046,Falls Church,Falls Church
2017,FREDERICKSBURG CITY,VA,51630,135.6,22401,Fredericksburg,Fredericksburg
2017,GALAX CITY,VA,51640,345.1,24333,Galax,Galax
2017,HAMPTON CITY,VA,51650,60.9,23651,Fort Monroe,Hampton
2017,HAMPTON CITY,VA,51650,60.9,23661,Hampton,Hampton
2017,HAMPTON CITY,VA,51650,60.9,23666,Hampton,Hampton
2017,HAMPTON CITY,VA,51650,60.9,23669,Hampton,Hampton
2017,HAMPTON CITY,VA,51650,60.9,23664,Hampton,Hampton
2017,HAMPTON CITY,VA,51650,60.9,23663,Hampton,Hampton
2017,HARRISONBURG CITY,VA,51660,105.8,22801,Harrisonburg,Harrisonburg
2017,HARRISONBURG CITY,VA,51660,105.8,22802,Harrisonburg,Harrisonburg
2017,HARRISONBURG CITY,VA,51660,105.8,22807,Harrisonburg,Harrisonburg
2017,HOPEWELL CITY,VA,51670,150.8,23860,Hopewell,Hopewell
2017,LYNCHBURG CITY,VA,51680,93.3,24503,Lynchburg,Lynchburg
2017,LYNCHBURG CITY,VA,51680,93.3,24501,Lynchburg,Lynchburg
2017,LYNCHBURG CITY,VA,51680,93.3,24504,Lynchburg,Lynchburg
2017,LYNCHBURG CITY,VA,51680,93.3,24502,Lynchburg,Lynchburg
2017,MANASSAS CITY,VA,51683,88.1,20110,Manassas,Manassas
2017,NEWPORT NEWS CITY,VA,51700,49.8,23604,Fort Eustis,Newport News
2017,NEWPORT NEWS CITY,VA,51700,49.8,23603,Newport News,Newport News
2017,NEWPORT NEWS CITY,VA,51700,49.8,23606,Newport News,Newport News
2017,NEWPORT NEWS CITY,VA,51700,49.8,23607,Newport News,Newport News
2017,NEWPORT NEWS CITY,VA,51700,49.8,23601,Newport News,Newport News
2017,NEWPORT NEWS CITY,VA,51700,49.8,23605,Newport News,Newport News
2017,NEWPORT NEWS CITY,VA,51700,49.8,23602,Newport News,Newport News
2017,NEWPORT NEWS CITY,VA,51700,49.8,23608,Newport News,Newport News
2017,NORFOLK CITY,VA,51710,53.9,23511,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23551,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23510,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23508,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23503,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23517,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23518,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23507,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23505,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23513,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23502,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23509,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23523,Norfolk,Norfolk
2017,NORFOLK CITY,VA,51710,53.9,23504,Norfolk,Norfolk
2017,NORTON CITY,VA,51720,396.1,24273,Norton,Norton
