Total Pop,Total Male Pop,Male 18-24 <9th,Male 18-24 no diploma,Male 18-24 HS grad or equiv,"Male 18-24 Some college, no degree",Male 18-24 Associates,Male 18-24 Bachelors,Male 18-24 Grad or Professional,Total Female Pop,Female 18-24 <9th,Female 18-24 no diploma,Female 18-24 HS grad or equiv,"Female 18-24 Some college, no degree",Female 18-24 Associates,Female 18-24 Bachelors,Female 18-24 Grad or Professional,25+ no schooling,25+ nursery school,25+ Kindergarten,25+ 1st grade,25+ 2nd grade,25+ 3rd grade,25+ 4th grade,25+ 5th grade,25+ 6th grade,25+ 7th grade,25+ 8th grade,25+ 9th grade,25+ 10th grade,25+ 11th grade,25+ 12th grade no diploma,25+ high school diploma,25+ GED or equivalent,25+ some college <1 yr,25+ some college >1 yr no degree,25+ Associates Degree,25+ Bachelors Degree,25+ Masters Degree,25+ Professional Degree,25+ PhD,County Name,County Code,state
135490.0,109132.0,44.0,944.0,2538.0,4318.0,566.0,392.0,15.0,8956.0,60.0,536.0,2135.0,4762.0,770.0,686.0,7.0,813.0,0.0,0.0,31.0,63.0,178.0,125.0,111.0,306.0,89.0,742.0,819.0,1350.0,2173.0,1835.0,18790.0,3172.0,7475.0,17821.0,8582.0,17668.0,5838.0,2115.0,1263.0,"Humboldt County, California",023,06
98838.0,81466.0,58.0,346.0,1094.0,1678.0,117.0,132.0,16.0,3013.0,0.0,286.0,727.0,1570.0,231.0,176.0,23.0,283.0,0.0,0.0,0.0,45.0,0.0,0.0,108.0,503.0,70.0,451.0,516.0,653.0,1132.0,1078.0,12076.0,1809.0,6509.0,14832.0,8073.0,17134.0,6643.0,2156.0,941.0,"Nevada County, California",057,06
1203.0,945.0,0.0,11.0,39.0,45.0,2.0,4.0,0.0,33.0,0.0,9.0,6.0,15.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,6.0,14.0,43.0,5.0,236.0,41.0,43.0,158.0,42.0,121.0,57.0,10.0,20.0,"Alpine County, California",003,06
154440.0,111693.0,373.0,1955.0,2227.0,2745.0,234.0,209.0,22.0,7832.0,156.0,1172.0,2478.0,3394.0,396.0,236.0,0.0,3755.0,34.0,80.0,406.0,798.0,1544.0,782.0,954.0,5164.0,728.0,1915.0,3120.0,2573.0,3091.0,2334.0,20471.0,3356.0,6575.0,17525.0,7595.0,8945.0,2836.0,913.0,602.0,"Madera County, California",039,06
87497.0,68459.0,90.0,400.0,1532.0,1333.0,23.0,220.0,6.0,3182.0,42.0,292.0,1001.0,1555.0,142.0,142.0,8.0,747.0,38.0,25.0,41.0,294.0,231.0,88.0,298.0,1287.0,122.0,677.0,857.0,933.0,1285.0,1156.0,14116.0,2064.0,5919.0,11392.0,4818.0,10117.0,3237.0,1179.0,752.0,"Mendocino County, California",045,06
273263.0,218916.0,475.0,1510.0,5706.0,10489.0,791.0,1405.0,94.0,20819.0,251.0,1471.0,3912.0,12373.0,764.0,2001.0,47.0,3291.0,30.0,83.0,230.0,919.0,1507.0,680.0,933.0,5439.0,735.0,1656.0,2254.0,1297.0,1628.0,3456.0,23806.0,3785.0,9784.0,29354.0,16153.0,41971.0,18611.0,5156.0,4869.0,"Santa Cruz County, California",087,06
13037.0,10874.0,0.0,194.0,202.0,76.0,6.0,6.0,0.0,292.0,0.0,17.0,79.0,164.0,0.0,32.0,0.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,46.0,79.0,74.0,141.0,164.0,374.0,99.0,2994.0,225.0,636.0,2402.0,842.0,1556.0,306.0,52.0,52.0,"Trinity County, California",105,06
10105722.0,7832142.0,10248.0,70938.0,153289.0,222457.0,21216.0,40468.0,2924.0,508751.0,6595.0,48838.0,125856.0,240862.0,24327.0,58248.0,4025.0,235374.0,2047.0,2817.0,12836.0,31209.0,61865.0,39759.0,55633.0,291717.0,45124.0,97430.0,178238.0,94487.0,140574.0,196650.0,1293011.0,115894.0,306692.0,1005215.0,470973.0,1384333.0,492924.0,158811.0,88238.0,"Los Angeles County, California",037,06
2355002.0,1741281.0,2042.0,17360.0,50452.0,43355.0,4569.0,4951.0,332.0,117682.0,1039.0,12315.0,40585.0,50085.0,6201.0,6818.0,639.0,37119.0,228.0,432.0,1722.0,5058.0,8966.0,5554.0,8264.0,46472.0,6927.0,18187.0,36811.0,25544.0,36740.0,45768.0,352253.0,43571.0,113921.0,264568.0,119498.0,205329.0,83333.0,21150.0,13123.0,"Riverside County, California",065,06
2121220.0,1547497.0,1662.0,17441.0,46781.0,46026.0,4505.0,5459.0,329.0,111996.0,1051.0,12547.0,34925.0,48017.0,6772.0,7972.0,712.0,29777.0,286.0,285.0,1763.0,3804.0,9198.0,5405.0,6613.0,39325.0,7996.0,17921.0,34019.0,29434.0,42876.0,44458.0,301884.0,42533.0,99376.0,228659.0,108016.0,168511.0,66158.0,15271.0,9730.0,"San Bernardino County, California",071,06
1911226.0,1476210.0,1373.0,8251.0,22947.0,35014.0,3238.0,13681.0,2375.0,78708.0,770.0,5311.0,18640.0,32707.0,4696.0,14269.0,2315.0,29778.0,397.0,584.0,904.0,2439.0,5483.0,3561.0,6392.0,24278.0,4822.0,13158.0,15037.0,12671.0,14609.0,29047.0,172224.0,21547.0,53334.0,155095.0,89662.0,351778.0,220693.0,35568.0,47562.0,"Santa Clara County, California",085,06
260814.0,207701.0,197.0,1245.0,2331.0,3821.0,161.0,935.0,53.0,7903.0,148.0,808.0,1767.0,3224.0,262.0,1547.0,147.0,2113.0,34.0,12.0,148.0,204.0,501.0,288.0,521.0,2026.0,410.0,989.0,1277.0,939.0,1257.0,2179.0,18981.0,2467.0,7601.0,27053.0,12179.0,62021.0,29375.0,12594.0,5886.0,"Marin County, California",041,06
374985.0,289706.0,167.0,1704.0,5482.0,5935.0,616.0,961.0,26.0,14013.0,56.0,939.0,3461.0,6638.0,1357.0,1524.0,38.0,1578.0,29.0,6.0,59.0,352.0,264.0,364.0,271.0,1290.0,247.0,1193.0,1247.0,1487.0,2512.0,3561.0,44725.0,4980.0,19606.0,49756.0,29504.0,65212.0,22438.0,7136.0,2985.0,"Placer County, California",061,06
43530.0,34715.0,11.0,180.0,757.0,548.0,76.0,6.0,11.0,1377.0,3.0,221.0,357.0,571.0,82.0,132.0,11.0,266.0,7.0,0.0,13.0,34.0,77.0,28.0,46.0,303.0,48.0,187.0,400.0,474.0,1056.0,454.0,7061.0,905.0,2821.0,6962.0,3403.0,4777.0,1720.0,524.0,183.0,"Siskiyou County, California",093,06
178919.0,140152.0,41.0,1015.0,2736.0,3338.0,290.0,327.0,72.0,7240.0,17.0,513.0,1954.0,3805.0,385.0,554.0,12.0,1054.0,20.0,14.0,37.0,7.0,64.0,117.0,233.0,506.0,238.0,1004.0,889.0,2126.0,2568.0,2779.0,27228.0,4957.0,11265.0,28942.0,14330.0,17495.0,6099.0,2400.0,721.0,"Shasta County, California",089,06
434981.0,336083.0,316.0,2879.0,8236.0,8698.0,812.0,867.0,51.0,18992.0,95.0,1755.0,5962.0,8579.0,1011.0,1482.0,108.0,4871.0,81.0,35.0,115.0,567.0,1311.0,705.0,1736.0,4385.0,1021.0,2685.0,3263.0,3780.0,5740.0,6357.0,59416.0,9344.0,23585.0,61268.0,29490.0,52721.0,15710.0,4602.0,2444.0,"Solano County, California",095,06
27442.0,21615.0,3.0,264.0,520.0,478.0,23.0,8.0,0.0,895.0,0.0,69.0,409.0,388.0,29.0,0.0,0.0,213.0,0.0,3.0,7.0,25.0,47.0,8.0,20.0,238.0,103.0,360.0,341.0,540.0,1088.0,588.0,4867.0,1363.0,1615.0,3491.0,1703.0,1695.0,666.0,298.0,145.0,"Del Norte County, California",015,06
21479.0,15515.0,0.0,197.0,511.0,313.0,36.0,19.0,0.0,930.0,0.0,129.0,209.0,421.0,157.0,14.0,0.0,481.0,0.0,16.0,70.0,62.0,186.0,175.0,227.0,1116.0,193.0,316.0,368.0,246.0,281.0,393.0,2893.0,239.0,671.0,2172.0,1280.0,1524.0,338.0,226.0,36.0,"Colusa County, California",011,06
27935.0,20427.0,174.0,93.0,415.0,562.0,36.0,3.0,0.0,1217.0,0.0,232.0,401.0,391.0,87.0,106.0,0.0,446.0,19.0,0.0,40.0,42.0,240.0,260.0,93.0,966.0,31.0,377.0,249.0,516.0,838.0,812.0,4138.0,753.0,1426.0,3031.0,1322.0,1819.0,291.0,150.0,68.0,"Glenn County, California",021,06
225207.0,179753.0,173.0,1771.0,4988.0,7740.0,1358.0,1028.0,94.0,16683.0,38.0,887.0,3654.0,8611.0,1730.0,1629.0,134.0,2367.0,27.0,2.0,92.0,136.0,261.0,233.0,302.0,1216.0,248.0,1103.0,1678.0,2431.0,3143.0,3172.0,27666.0,5357.0,11851.0,30970.0,14816.0,25811.0,8343.0,3253.0,1440.0,"Butte County, California",007,06
150183.0,109020.0,292.0,2149.0,3848.0,2836.0,358.0,444.0,0.0,7204.0,69.0,988.0,2122.0,3278.0,408.0,331.0,8.0,2265.0,7.0,39.0,554.0,766.0,863.0,957.0,572.0,3651.0,600.0,1560.0,2741.0,2725.0,4237.0,3342.0,19642.0,3835.0,5717.0,18245.0,7580.0,8518.0,2203.0,1018.0,252.0,"Kings County, California",031,06
18724.0,15658.0,0.0,148.0,105.0,302.0,9.0,0.0,0.0,614.0,0.0,41.0,207.0,283.0,59.0,24.0,0.0,77.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,17.0,113.0,152.0,155.0,227.0,175.0,3269.0,417.0,1319.0,3522.0,1751.0,1806.0,1114.0,271.0,80.0,"Plumas County, California",063,06
280119.0,229353.0,275.0,1412.0,5729.0,14424.0,616.0,1228.0,83.0,19783.0,88.0,961.0,3756.0,12214.0,1163.0,1486.0,115.0,1880.0,65.0,33.0,134.0,346.0,518.0,234.0,357.0,2658.0,529.0,1218.0,2060.0,2008.0,2821.0,2847.0,31548.0,5257.0,13074.0,36263.0,18776.0,39299.0,15447.0,4622.0,3809.0,"San Luis Obispo County, California",079,06
971616.0,692401.0,1294.0,9036.0,16092.0,22330.0,2174.0,2118.0,102.0,50764.0,612.0,5828.0,14145.0,23855.0,3099.0,3043.0,182.0,25175.0,394.0,293.0,1708.0,3570.0,6093.0,4096.0,5151.0,21381.0,3713.0,13283.0,15035.0,15230.0,17060.0,16894.0,117009.0,17364.0,38218.0,99157.0,49278.0,78378.0,25209.0,9767.0,5035.0,"Fresno County, California",019,06
878744.0,621092.0,1301.0,9123.0,21414.0,16087.0,1579.0,1163.0,75.0,44064.0,732.0,5139.0,16227.0,17257.0,2267.0,2252.0,190.0,16808.0,62.0,98.0,1379.0,3115.0,7029.0,3765.0,3920.0,24849.0,3726.0,8670.0,12673.0,14111.0,18721.0,18897.0,125246.0,20448.0,35788.0,85785.0,38115.0,55523.0,19285.0,5010.0,3263.0,"Kern County, California",029,06
3155816.0,2439049.0,2046.0,16154.0,46838.0,69030.0,6841.0,14641.0,929.0,150412.0,1268.0,11519.0,35961.0,70131.0,10027.0,20119.0,1387.0,49297.0,699.0,702.0,2433.0,6287.0,12524.0,7284.0,10006.0,60494.0,10826.0,21398.0,39508.0,23413.0,26493.0,54671.0,332590.0,36538.0,114807.0,322610.0,166462.0,537600.0,202104.0,60031.0,33381.0,"Orange County, California",059,06
847834.0,645493.0,1435.0,4770.0,13139.0,17839.0,2800.0,2566.0,112.0,40446.0,1035.0,3089.0,10144.0,18824.0,3406.0,3635.0,313.0,11637.0,106.0,87.0,767.0,1804.0,4919.0,2752.0,2375.0,23599.0,2262.0,4036.0,8312.0,6449.0,8531.0,12408.0,96089.0,10287.0,35945.0,96020.0,50742.0,114671.0,46109.0,13277.0,9202.0,"Ventura County, California",111,06
45057.0,37112.0,21.0,220.0,539.0,572.0,127.0,64.0,0.0,1319.0,0.0,266.0,337.0,488.0,117.0,111.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,285.0,126.0,348.0,299.0,678.0,672.0,629.0,8504.0,946.0,2896.0,7777.0,4102.0,4306.0,1705.0,383.0,210.0,"Calaveras County, California",009,06
95583.0,70463.0,63.0,899.0,1447.0,1742.0,250.0,167.0,0.0,4127.0,69.0,698.0,1267.0,1521.0,327.0,238.0,7.0,2675.0,79.0,11.0,142.0,447.0,583.0,323.0,425.0,1713.0,248.0,929.0,968.0,1582.0,1575.0,1486.0,13709.0,1681.0,4539.0,11006.0,6830.0,7398.0,2344.0,817.0,258.0,"Sutter County, California",101,06
763450.0,601216.0,651.0,2546.0,7913.0,12009.0,1400.0,4463.0,352.0,27546.0,263.0,2082.0,6527.0,10960.0,1596.0,5685.0,433.0,11859.0,63.0,162.0,524.0,1462.0,2423.0,1557.0,2436.0,9190.0,1442.0,5035.0,5567.0,3858.0,4722.0,9894.0,74975.0,9418.0,26369.0,69644.0,39538.0,153522.0,71057.0,21924.0,17695.0,"San Mateo County, California",081,06
53899.0,44852.0,12.0,548.0,762.0,725.0,178.0,25.0,0.0,1667.0,46.0,173.0,511.0,739.0,116.0,71.0,11.0,250.0,0.0,2.0,2.0,37.0,19.0,0.0,66.0,172.0,89.0,145.0,501.0,591.0,1281.0,644.0,9704.0,2245.0,4515.0,8378.0,3874.0,5362.0,2045.0,717.0,296.0,"Tuolumne County, California",109,06
724153.0,523789.0,1009.0,6353.0,13630.0,13416.0,1571.0,1589.0,127.0,35237.0,640.0,3943.0,10809.0,15280.0,2497.0,1920.0,148.0,17096.0,20.0,253.0,491.0,1642.0,2989.0,1920.0,3752.0,15237.0,2279.0,6252.0,7321.0,9167.0,13580.0,15191.0,106070.0,17329.0,35029.0,71795.0,41941.0,55477.0,17720.0,5374.0,2932.0,"San Joaquin County, California",077,06
37306.0,31575.0,15.0,395.0,661.0,429.0,46.0,0.0,0.0,1076.0,0.0,177.0,395.0,442.0,62.0,0.0,0.0,256.0,0.0,0.0,3.0,29.0,23.0,42.0,25.0,187.0,90.0,207.0,328.0,392.0,929.0,467.0,6539.0,1293.0,2673.0,6038.0,3034.0,4285.0,1240.0,584.0,289.0,"Amador County, California",005,06
3628.0,2963.0,0.0,46.0,39.0,52.0,20.0,29.0,0.0,127.0,0.0,25.0,40.0,62.0,0.0,0.0,0.0,38.0,0.0,0.0,22.0,7.0,29.0,7.0,18.0,66.0,18.0,130.0,52.0,66.0,94.0,40.0,578.0,90.0,108.0,625.0,109.0,266.0,233.0,30.0,24.0,"Costilla County, Colorado",023,08
487850.0,353442.0,542.0,4758.0,8655.0,6097.0,686.0,1140.0,226.0,20748.0,388.0,3219.0,7065.0,7251.0,1214.0,1457.0,154.0,6134.0,8.0,96.0,440.0,551.0,1073.0,716.0,1113.0,7093.0,1722.0,4661.0,6502.0,6846.0,8585.0,8466.0,71515.0,16402.0,22009.0,47779.0,27266.0,48993.0,17687.0,2969.0,1964.0,"Adams County, Colorado",001,08
8147.0,5905.0,0.0,15.0,150.0,123.0,17.0,0.0,0.0,322.0,32.0,61.0,65.0,158.0,6.0,0.0,0.0,44.0,0.0,0.0,0.0,11.0,28.0,2.0,33.0,61.0,69.0,177.0,74.0,103.0,123.0,68.0,1436.0,166.0,306.0,1286.0,278.0,741.0,224.0,25.0,23.0,"Conejos County, Colorado",021,08
4505.0,3811.0,0.0,18.0,14.0,96.0,25.0,0.0,0.0,112.0,0.0,13.0,71.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,15.0,42.0,86.0,19.0,658.0,51.0,528.0,652.0,252.0,831.0,257.0,38.0,54.0,"Custer County, Colorado",027,08
320940.0,231733.0,262.0,1944.0,4033.0,3964.0,249.0,1212.0,35.0,11002.0,61.0,1180.0,2840.0,4236.0,680.0,1926.0,79.0,684.0,8.0,34.0,0.0,0.0,15.0,79.0,45.0,216.0,149.0,253.0,520.0,487.0,716.0,1180.0,22133.0,3357.0,11061.0,30444.0,16475.0,78801.0,32860.0,5787.0,3728.0,"Douglas County, Colorado",035,08
53726.0,41641.0,66.0,338.0,1000.0,612.0,52.0,110.0,30.0,1914.0,0.0,369.0,597.0,503.0,174.0,262.0,9.0,238.0,34.0,2.0,42.0,135.0,36.0,49.0,55.0,717.0,138.0,398.0,490.0,814.0,451.0,194.0,5733.0,708.0,1422.0,4813.0,4113.0,12498.0,3093.0,1048.0,298.0,"Eagle County, Colorado",037,08
7481.0,6144.0,0.0,48.0,115.0,186.0,0.0,35.0,0.0,340.0,0.0,144.0,27.0,108.0,0.0,61.0,0.0,73.0,0.0,0.0,68.0,0.0,0.0,12.0,21.0,86.0,0.0,42.0,92.0,122.0,121.0,79.0,1534.0,277.0,324.0,478.0,402.0,1298.0,233.0,36.0,122.0,"Lake County, Colorado",065,08
54469.0,43965.0,7.0,331.0,812.0,1389.0,70.0,184.0,4.0,2672.0,6.0,220.0,571.0,1472.0,75.0,328.0,0.0,171.0,0.0,0.0,9.0,0.0,8.0,30.0,18.0,66.0,152.0,175.0,270.0,286.0,283.0,385.0,6462.0,1094.0,2531.0,7208.0,2744.0,10263.0,3818.0,1307.0,1216.0,"La Plata County, Colorado",067,08
13056.0,9689.0,0.0,69.0,240.0,97.0,13.0,0.0,0.0,417.0,0.0,72.0,152.0,143.0,24.0,26.0,0.0,41.0,0.0,0.0,0.0,57.0,0.0,50.0,0.0,11.0,0.0,120.0,145.0,163.0,155.0,131.0,2952.0,597.0,796.0,1473.0,643.0,1055.0,418.0,25.0,21.0,"Moffat County, Colorado",081,08
17747.0,14867.0,33.0,222.0,198.0,143.0,30.0,81.0,0.0,581.0,0.0,62.0,98.0,201.0,11.0,209.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,59.0,184.0,30.0,114.0,75.0,80.0,1716.0,229.0,512.0,1488.0,680.0,5933.0,1546.0,670.0,166.0,"Pitkin County, Colorado",097,08
11430.0,8719.0,48.0,100.0,238.0,46.0,17.0,12.0,0.0,454.0,50.0,147.0,21.0,188.0,24.0,24.0,0.0,64.0,0.0,0.0,0.0,0.0,7.0,3.0,26.0,113.0,90.0,274.0,142.0,260.0,177.0,149.0,1799.0,404.0,569.0,1440.0,441.0,1175.0,439.0,174.0,58.0,"Rio Grande County, Colorado",105,08
2127.0,1464.0,0.0,7.0,20.0,19.0,7.0,7.0,0.0,79.0,0.0,23.0,15.0,32.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,10.0,30.0,21.0,42.0,4.0,381.0,53.0,92.0,200.0,181.0,247.0,43.0,0.0,0.0,"Cheyenne County, Colorado",017,08
5806.0,4903.0,0.0,58.0,134.0,49.0,1.0,6.0,0.0,83.0,0.0,11.0,24.0,20.0,28.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,9.0,25.0,21.0,43.0,11.0,109.0,145.0,112.0,131.0,37.0,1072.0,1038.0,357.0,552.0,395.0,319.0,132.0,8.0,10.0,"Bent County, Colorado",011,08
5514.0,4795.0,17.0,247.0,118.0,170.0,80.0,0.0,0.0,237.0,4.0,56.0,94.0,49.0,28.0,6.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,39.0,38.0,72.0,61.0,114.0,137.0,111.0,666.0,1050.0,253.0,574.0,470.0,202.0,96.0,21.0,0.0,"Crowley County, Colorado",025,08
1736.0,1375.0,0.0,2.0,8.0,5.0,0.0,10.0,0.0,38.0,0.0,0.0,9.0,6.0,0.0,23.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,11.0,15.0,36.0,30.0,4.0,458.0,37.0,88.0,236.0,113.0,179.0,75.0,6.0,0.0,"Dolores County, Colorado",033,08
569.0,475.0,0.0,2.0,32.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,119.0,43.0,11.0,67.0,49.0,109.0,17.0,0.0,3.0,"San Juan County, Colorado",111,08
1372.0,1082.0,0.0,14.0,11.0,9.0,0.0,0.0,0.0,55.0,0.0,20.0,18.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,16.0,36.0,40.0,21.0,0.0,300.0,43.0,70.0,228.0,40.0,138.0,7.0,16.0,3.0,"Jackson County, Colorado",057,08
330976.0,263746.0,307.0,1587.0,6369.0,12372.0,1068.0,2693.0,151.0,23933.0,105.0,974.0,4967.0,12137.0,1449.0,3921.0,380.0,962.0,0.0,13.0,16.0,16.0,70.0,65.0,45.0,546.0,244.0,1016.0,984.0,1856.0,1538.0,1764.0,35197.0,6749.0,13659.0,32507.0,19220.0,59389.0,27593.0,4598.0,7219.0,"Larimer County, Colorado",069,08
21885.0,17208.0,14.0,154.0,514.0,618.0,65.0,99.0,0.0,1152.0,19.0,264.0,307.0,395.0,136.0,21.0,10.0,174.0,2.0,0.0,8.0,80.0,41.0,8.0,9.0,43.0,78.0,241.0,231.0,260.0,365.0,205.0,3548.0,1091.0,1083.0,2406.0,1943.0,1927.0,666.0,99.0,84.0,"Logan County, Colorado",075,08
25770.0,19972.0,3.0,288.0,430.0,205.0,0.0,26.0,0.0,918.0,6.0,134.0,403.0,258.0,46.0,71.0,0.0,100.0,9.0,0.0,0.0,4.0,11.0,20.0,20.0,173.0,50.0,189.0,248.0,278.0,425.0,282.0,4641.0,674.0,1220.0,3451.0,1235.0,3149.0,1433.0,297.0,193.0,"Montezuma County, Colorado",083,08
7804.0,6355.0,0.0,14.0,67.0,105.0,5.0,77.0,0.0,244.0,5.0,0.0,47.0,39.0,22.0,131.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,26.0,60.0,36.0,142.0,88.0,756.0,59.0,158.0,1011.0,322.0,2278.0,611.0,196.0,76.0,"San Miguel County, Colorado",113,08
23769.0,19399.0,0.0,137.0,265.0,223.0,61.0,62.0,0.0,722.0,11.0,69.0,345.0,238.0,19.0,40.0,0.0,46.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,44.0,301.0,220.0,231.0,3860.0,702.0,1079.0,3201.0,2088.0,3780.0,1884.0,283.0,175.0,"Teller County, Colorado",119,08
10109.0,7389.0,0.0,74.0,138.0,113.0,34.0,38.0,0.0,343.0,16.0,72.0,114.0,95.0,27.0,16.0,3.0,148.0,0.0,0.0,0.0,0.0,10.0,20.0,39.0,243.0,14.0,114.0,55.0,154.0,69.0,107.0,1830.0,320.0,406.0,1115.0,608.0,924.0,425.0,24.0,24.0,"Yuma County, Colorado",125,08
316782.0,253646.0,131.0,1380.0,5219.0,14783.0,655.0,2765.0,184.0,22772.0,97.0,944.0,4062.0,12654.0,824.0,3954.0,237.0,1441.0,13.0,10.0,12.0,106.0,197.0,142.0,362.0,892.0,354.0,918.0,1359.0,1605.0,1447.0,2266.0,21138.0,4360.0,8579.0,23553.0,12784.0,67026.0,38265.0,8023.0,10905.0,"Boulder County, Colorado",013,08
24553.0,19074.0,52.0,162.0,379.0,240.0,22.0,88.0,7.0,816.0,0.0,112.0,264.0,340.0,7.0,80.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,59.0,98.0,118.0,103.0,209.0,3927.0,436.0,1425.0,2899.0,1932.0,4205.0,1407.0,293.0,152.0,"Elbert County, Colorado",039,08
14151.0,11588.0,21.0,120.0,102.0,382.0,76.0,7.0,0.0,558.0,0.0,19.0,177.0,355.0,5.0,2.0,0.0,39.0,0.0,0.0,12.0,0.0,15.0,22.0,65.0,111.0,42.0,287.0,87.0,203.0,316.0,112.0,2219.0,753.0,802.0,1802.0,1352.0,1319.0,650.0,93.0,21.0,"Las Animas County, Colorado",071,08
5520.0,4422.0,6.0,91.0,214.0,6.0,2.0,0.0,0.0,46.0,1.0,4.0,8.0,20.0,11.0,2.0,0.0,6.0,1.0,0.0,0.0,53.0,0.0,10.0,0.0,7.0,34.0,59.0,108.0,60.0,124.0,33.0,1043.0,1117.0,223.0,410.0,232.0,386.0,117.0,18.0,16.0,"Lincoln County, Colorado",073,08
9257.0,7733.0,0.0,70.0,169.0,93.0,0.0,7.0,0.0,288.0,2.0,58.0,112.0,102.0,10.0,4.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,40.0,53.0,3.0,1207.0,252.0,346.0,1302.0,551.0,2134.0,885.0,134.0,147.0,"Clear Creek County, Colorado",019,08
24359.0,19753.0,3.0,76.0,346.0,524.0,9.0,119.0,7.0,828.0,0.0,142.0,391.0,234.0,3.0,20.0,38.0,126.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,129.0,86.0,24.0,71.0,178.0,76.0,3071.0,614.0,741.0,2288.0,1219.0,6090.0,2247.0,660.0,212.0,"Routt County, Colorado",107,08
29722.0,24921.0,90.0,113.0,597.0,377.0,0.0,153.0,0.0,1212.0,129.0,2.0,509.0,543.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,81.0,116.0,8.0,360.0,382.0,66.0,186.0,234.0,3741.0,735.0,692.0,3318.0,1717.0,7963.0,2097.0,378.0,256.0,"Summit County, Colorado",117,08
16345.0,12369.0,20.0,330.0,480.0,497.0,67.0,107.0,0.0,1457.0,4.0,74.0,182.0,961.0,82.0,114.0,40.0,222.0,0.0,7.0,39.0,28.0,87.0,32.0,74.0,218.0,57.0,115.0,305.0,156.0,129.0,119.0,1880.0,487.0,674.0,1732.0,581.0,1542.0,667.0,76.0,184.0,"Alamosa County, Colorado",003,08
30217.0,24061.0,38.0,236.0,462.0,259.0,33.0,66.0,0.0,984.0,23.0,130.0,355.0,312.0,93.0,71.0,0.0,156.0,0.0,0.0,11.0,0.0,35.0,17.0,50.0,65.0,80.0,332.0,344.0,582.0,451.0,313.0,6353.0,1914.0,1525.0,3765.0,1726.0,2782.0,1091.0,307.0,84.0,"Delta County, Colorado",029,08
46601.0,39141.0,30.0,289.0,993.0,248.0,94.0,30.0,0.0,1101.0,13.0,227.0,412.0,286.0,138.0,25.0,0.0,245.0,6.0,0.0,16.0,5.0,24.0,26.0,42.0,72.0,58.0,332.0,569.0,900.0,978.0,437.0,8149.0,6043.0,3091.0,6233.0,2929.0,3885.0,1791.0,315.0,210.0,"Fremont County, Colorado",043,08
163368.0,125655.0,163.0,1740.0,2929.0,2403.0,318.0,349.0,68.0,7243.0,14.0,1244.0,1962.0,2969.0,507.0,474.0,73.0,998.0,5.0,51.0,17.0,100.0,262.0,143.0,356.0,779.0,439.0,1220.0,1468.0,2430.0,2703.0,1416.0,25872.0,6169.0,8979.0,20388.0,12639.0,15277.0,6901.0,1096.0,734.0,"Pueblo County, Colorado",101,08
40908.0,31766.0,30.0,361.0,514.0,538.0,9.0,15.0,0.0,1341.0,0.0,229.0,544.0,374.0,73.0,121.0,0.0,282.0,4.0,0.0,46.0,14.0,60.0,25.0,79.0,270.0,96.0,300.0,441.0,492.0,577.0,414.0,8273.0,1415.0,1945.0,5201.0,2234.0,4533.0,1774.0,309.0,174.0,"Montrose County, Colorado",085,08
28123.0,20697.0,17.0,347.0,572.0,270.0,94.0,17.0,0.0,1197.0,0.0,361.0,469.0,253.0,32.0,82.0,0.0,332.0,0.0,13.0,20.0,148.0,268.0,23.0,58.0,460.0,148.0,341.0,486.0,335.0,552.0,356.0,4460.0,1212.0,1411.0,2905.0,1535.0,1967.0,845.0,247.0,61.0,"Morgan County, Colorado",087,08
